年月日,観客数,試合時間,年,月,日,降水量の合計(mm),平均気温(℃),スコア(ホーム),スコア(相手),スコア(合計),スコア(差),直前試合のスコア(ホーム),直前試合のスコア(相手),直前試合のスコア(合計),直前試合のスコア(差),月別平均観客数,日別平均観客数,勝敗_○,勝敗_●,直前試合の勝敗_○,直前試合の勝敗_●,対戦相手_オリックス,対戦相手_ソフトバンク,対戦相手_ヤクルト,対戦相手_ロッテ,対戦相手_中日,対戦相手_巨人,対戦相手_広島,対戦相手_日本ハム,対戦相手_楽天,対戦相手_阪神,先発投手_今井,先発投手_十亀,先発投手_多和田,先発投手_岸,先発投手_帆足,先発投手_涌井,先発投手_牧田,先発投手_石井一,先発投手_菊池,先発投手_西口,先発投手_野上,球場_大宮,球場_新潟,球場_東京ドーム,球場_皇子山,球場_県営大宮,球場_西武ドーム,球場_那覇,曜日_日,曜日_月,曜日_木,曜日_水,曜日_火,曜日_金
2009/4/7,24011,196,2009,4,7,0.0,14.2,8,3,11,5,3,2,7,1,17693.64,18786.29,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2009/4/8,10001,185,2009,4,8,0.0,14.1,2,10,12,-8,8,3,11,5,17693.64,17143.54,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2009/4/9,9813,177,2009,4,9,0.0,16.5,13,6,19,7,2,10,12,-8,17693.64,18510.93,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2009/4/17,15181,200,2009,4,17,5.0,10.8,2,4,6,-2,13,6,19,7,17693.64,20806.97,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2009/4/18,28525,204,2009,4,18,0.0,13.6,4,6,10,-2,2,4,6,-2,17693.64,19713.64,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2009/4/19,22315,242,2009,4,19,0.0,15.9,6,8,14,-2,4,6,10,-2,17693.64,19628.91,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2009/4/24,12618,146,2009,4,24,1.5,11.6,3,1,4,2,6,8,14,-2,17693.64,18457.52,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2009/4/25,23147,185,2009,4,25,52.0,9.8,2,3,5,-1,3,1,4,2,17693.64,19019.58,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2009/4/26,23647,215,2009,4,26,0.0,15.6,5,11,16,-6,2,3,5,-1,17693.64,19753.74,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2009/4/28,16151,190,2009,4,28,0.0,12.1,5,4,9,1,5,11,16,-6,17693.64,20998.5,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2009/4/29,28855,176,2009,4,29,0.0,13.4,7,2,9,5,5,4,9,1,17693.64,22562.68,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2009/4/30,15720,213,2009,4,30,0.0,15.8,5,8,13,-3,7,2,9,5,17693.64,21898.1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2009/5/4,33911,173,2009,5,4,0.0,18.1,8,3,11,5,5,8,13,-3,22741.88,22697.37,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2009/5/5,33908,201,2009,5,5,11.5,15.8,3,7,10,-4,8,3,11,5,22741.88,23356.53,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2009/5/6,31440,210,2009,5,6,27.5,14.5,3,6,9,-3,3,7,10,-4,22741.88,19710.77,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2009/5/19,18110,210,2009,5,19,0.0,19.5,5,7,12,-2,3,6,9,-3,22741.88,19628.91,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2009/5/20,19203,206,2009,5,20,0.0,21.8,2,1,3,1,5,7,12,-2,22741.88,20765.17,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2009/5/22,16323,193,2009,5,22,0.0,21.3,5,15,20,-10,2,1,3,1,22741.88,19673.16,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2009/5/23,24471,187,2009,5,23,10.0,21.7,10,6,16,4,5,15,20,-10,22741.88,21263.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2009/5/30,33778,238,2009,5,30,6.5,17.9,2,2,4,0,10,6,16,4,22741.88,21898.1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2009/5/31,33173,235,2009,5,31,1.5,18.8,3,2,5,1,2,2,4,0,22741.88,21679.45,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2009/6/2,16001,179,2009,6,2,0.0,19.0,7,3,10,4,3,2,5,1,22359.4,20570.03,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2009/6/3,16181,158,2009,6,3,0.0,19.6,8,1,9,7,7,3,10,4,22359.4,21970.81,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2009/6/10,29006,160,2009,6,10,0.0,21.7,4,3,7,1,8,1,9,7,22359.4,17777.52,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2009/6/11,28371,184,2009,6,11,8.0,19.7,6,5,11,1,4,3,7,1,22359.4,21121.18,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2009/6/13,33747,171,2009,6,13,0.0,22.2,4,2,6,2,6,5,11,1,22359.4,19970.56,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2009/6/14,32795,279,2009,6,14,1.0,20.7,4,4,8,0,4,2,6,2,22359.4,20046.41,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2009/6/26,17215,172,2009,6,26,0.0,25.1,10,4,14,6,4,4,8,0,22359.4,19753.74,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2009/6/27,30200,204,2009,6,27,0.0,25.3,3,10,13,-7,10,4,14,6,22359.4,21138.49,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2009/6/28,28238,207,2009,6,28,13.5,22.0,5,7,12,-2,3,10,13,-7,22359.4,20998.5,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2009/6/30,11391,260,2009,6,30,3.0,21.9,6,8,14,-2,5,7,12,-2,22359.4,21898.1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2009/7/1,11617,204,2009,7,1,2.5,21.5,11,6,17,5,6,8,14,-2,19106.44,22001.45,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2009/7/2,11156,342,2009,7,2,3.0,20.3,8,9,17,-1,11,6,17,5,19106.44,20570.03,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2009/7/7,12525,162,2009,7,7,0.0,25.7,6,4,10,2,8,9,17,-1,19106.44,18786.29,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2009/7/8,13892,184,2009,7,8,0.5,25.1,4,3,7,1,6,4,10,2,19106.44,17143.54,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2009/7/9,12625,206,2009,7,9,1.0,25.9,8,2,10,6,4,3,7,1,19106.44,18510.93,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2009/7/10,11178,199,2009,7,10,0.0,27.0,3,6,9,-3,8,2,10,6,19106.44,17777.52,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2009/7/11,22516,270,2009,7,11,0.0,23.3,5,4,9,1,3,6,9,-3,19106.44,21121.18,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2009/7/12,21334,174,2009,7,12,0.0,23.5,3,2,5,1,5,4,9,1,19106.44,20345.97,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2009/7/14,14790,226,2009,7,14,0.0,26.5,6,8,14,-2,3,2,5,1,19106.44,20046.41,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2009/7/15,13989,170,2009,7,15,0.0,28.7,5,0,5,5,6,8,14,-2,19106.44,21160.21,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2009/7/16,14471,179,2009,7,16,0.0,28.4,1,3,4,-2,5,0,5,5,19106.44,20196.04,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2009/7/20,20521,163,2009,7,20,0.0,25.5,4,1,5,3,1,3,4,-2,19106.44,20765.17,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2009/7/21,13759,208,2009,7,21,3.0,21.5,4,2,6,2,4,1,5,3,19106.44,20805.45,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2009/7/22,13445,226,2009,7,22,4.0,22.7,2,4,6,-2,4,2,6,2,19106.44,19673.16,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2009/8/4,20473,214,2009,8,4,0.0,25.4,1,5,6,-4,2,4,6,-2,20720.23,22697.37,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2009/8/5,18510,181,2009,8,5,0.0,26.5,5,2,7,3,1,5,6,-4,20720.23,23356.53,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2009/8/6,19360,202,2009,8,6,0.0,26.5,4,7,11,-3,5,2,7,3,20720.23,19710.77,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2009/8/7,17476,189,2009,8,7,48.5,26.3,4,5,9,-1,4,7,11,-3,20720.23,18786.29,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2009/8/8,28911,197,2009,8,8,0.0,25.3,12,3,15,9,4,5,9,-1,20720.23,17143.54,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2009/8/9,29660,196,2009,8,9,1.5,26.0,1,4,5,-3,12,3,15,9,20720.23,18510.93,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
2009/8/21,18061,247,2009,8,21,0.0,26.0,7,12,19,-5,1,4,5,-3,20720.23,20805.45,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2009/8/22,31333,185,2009,8,22,6.5,26.8,1,0,1,1,7,12,19,-5,20720.23,19673.16,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2009/8/23,25201,146,2009,8,23,0.0,24.8,1,0,1,1,1,0,1,1,20720.23,21263.5,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
2009/8/25,23125,245,2009,8,25,0.0,23.3,3,2,5,1,1,0,1,1,20720.23,19019.58,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2009/8/26,18031,174,2009,8,26,0.0,22.9,0,6,6,-6,3,2,5,1,20720.23,19753.74,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2009/8/27,21777,205,2009,8,27,0.0,23.9,0,4,4,-4,0,6,6,-6,20720.23,21138.49,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2009/9/8,15346,185,2009,9,8,0.0,24.2,5,0,5,5,0,4,4,-4,20473.55,17143.54,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2009/9/9,14018,177,2009,9,9,0.0,21.3,7,4,11,3,5,0,5,5,20473.55,18510.93,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2009/9/10,15160,198,2009,9,10,0.0,21.1,5,4,9,1,7,4,11,3,20473.55,17777.52,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2009/9/11,11653,158,2009,9,11,0.0,21.5,2,1,3,1,5,4,9,1,20473.55,21121.18,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2009/9/12,21547,173,2009,9,12,1.5,19.6,2,3,5,-1,2,1,3,1,20473.55,20345.97,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2009/9/13,20460,225,2009,9,13,0.0,22.1,10,8,18,2,2,3,5,-1,20473.55,19970.56,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
2009/9/18,15487,149,2009,9,18,0.0,19.5,6,0,6,6,10,8,18,2,20473.55,19713.64,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2009/9/19,27751,171,2009,9,19,0.0,20.7,1,6,7,-5,6,0,6,6,20473.55,19628.91,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2009/9/20,33516,187,2009,9,20,0.0,22.0,8,1,9,7,1,6,7,-5,20473.55,20765.17,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2009/9/25,23261,168,2009,9,25,0.0,21.5,7,1,8,6,8,1,9,7,20473.55,19019.58,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2009/9/26,33731,239,2009,9,26,0.0,21.7,6,10,16,-4,7,1,8,6,20473.55,19753.74,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2009/9/27,33901,225,2009,9,27,0.0,21.1,4,11,15,-7,6,10,16,-4,20473.55,21138.49,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2009/9/29,14063,195,2009,9,29,1.0,20.6,3,13,16,-10,4,11,15,-7,20473.55,22562.68,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2009/9/30,12762,208,2009,9,30,10.5,18.5,2,9,11,-7,3,13,16,-10,20473.55,21898.1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2009/10/1,25207,164,2009,10,1,0.5,19.4,2,1,3,1,2,9,11,-7,16821.42,22001.45,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2010/3/20,33331,158,2010,3,20,0.0,13.6,2,1,3,1,2,1,3,1,23307.61,20765.17,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2010/3/21,27682,178,2010,3,21,0.0,13.7,1,2,3,-1,2,1,3,1,23307.61,20805.45,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2010/3/22,28448,198,2010,3,22,0.0,8.2,2,13,15,-11,1,2,3,-1,23307.61,19673.16,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2010/3/30,15140,200,2010,3,30,0.0,4.4,3,2,5,1,2,13,15,-11,23307.61,21898.1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2010/3/31,13782,179,2010,3,31,0.0,5.7,9,3,12,6,3,2,5,1,23307.61,21679.45,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2010/4/1,14797,198,2010,4,1,0.0,12.4,5,11,16,-6,9,3,12,6,17693.64,22001.45,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2010/4/6,13248,177,2010,4,6,0.5,12.6,3,0,3,3,5,11,16,-6,17693.64,19710.77,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2010/4/7,9880,183,2010,4,7,5.0,9.7,9,2,11,7,3,0,3,3,17693.64,18786.29,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2010/4/8,9256,220,2010,4,8,0.0,8.1,4,5,9,-1,9,2,11,7,17693.64,17143.54,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2010/4/13,13442,188,2010,4,13,3.5,14.7,5,3,8,2,4,5,9,-1,17693.64,19970.56,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2010/4/14,11980,211,2010,4,14,0.0,11.5,6,5,11,1,5,3,8,2,17693.64,20046.41,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2010/4/15,10059,176,2010,4,15,5.5,5.8,7,3,10,4,6,5,11,1,17693.64,21160.21,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2010/4/16,13054,176,2010,4,16,11.0,3.9,7,3,10,4,7,3,10,4,17693.64,20196.04,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2010/4/17,26793,198,2010,4,17,23.5,5.6,5,8,13,-3,7,3,10,4,17693.64,20806.97,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2010/4/18,24432,148,2010,4,18,0.0,9.9,3,0,3,3,5,8,13,-3,17693.64,19713.64,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2010/4/27,13835,178,2010,4,27,14.5,10.4,3,1,4,2,3,0,3,3,17693.64,21138.49,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2010/4/28,15482,162,2010,4,28,41.0,12.3,3,1,4,2,3,1,4,2,17693.64,20998.5,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2010/4/29,30881,204,2010,4,29,0.0,16.6,5,10,15,-5,3,1,4,2,17693.64,22562.68,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2010/5/3,33603,192,2010,5,3,0.0,16.8,4,5,9,-1,5,10,15,-5,22741.88,21970.81,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2010/5/4,32419,276,2010,5,4,0.0,18.8,6,5,11,1,4,5,9,-1,22741.88,22697.37,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2010/5/5,30405,218,2010,5,5,0.0,20.6,19,3,22,16,6,5,11,1,22741.88,23356.53,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2010/5/18,20011,171,2010,5,18,0.0,20.4,1,0,1,1,19,3,22,16,22741.88,19713.64,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2010/5/19,16125,185,2010,5,19,13.5,18.6,3,2,5,1,1,0,1,1,22741.88,19628.91,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2010/5/21,18546,193,2010,5,21,0.0,22.4,1,3,4,-2,3,2,5,1,22741.88,20805.45,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2010/5/22,32211,167,2010,5,22,0.0,21.5,8,0,8,8,1,3,4,-2,22741.88,19673.16,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2010/5/29,33911,165,2010,5,29,1.5,13.8,0,4,4,-4,8,0,8,8,22741.88,22562.68,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2010/5/30,33916,187,2010,5,30,0.5,13.1,1,5,6,-4,0,4,4,-4,22741.88,21898.1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2010/6/1,15313,184,2010,6,1,0.0,17.6,2,6,8,-4,1,5,6,-4,22359.4,22001.45,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2010/6/2,15949,193,2010,6,2,0.0,18.5,3,2,5,1,2,6,8,-4,22359.4,20570.03,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2010/6/9,30844,181,2010,6,9,2.5,19.2,2,1,3,1,3,2,5,1,22359.4,18510.93,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2010/6/10,28892,205,2010,6,10,1.0,21.4,4,8,12,-4,2,1,3,1,22359.4,17777.52,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2010/6/12,31618,200,2010,6,12,0.0,23.7,2,6,8,-4,4,8,12,-4,22359.4,20345.97,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
